Title,Author,Publication date,Publisher,Language,Pages,Editions,Rating,Aggregate approval,Want to read,Currently reading,Have read
Fairest,Gail Carson Levine,0.551839540489353,HarperCollins,English,0.25488173868204844,-0.19385632017333485,3.0,-0.0659475463534469,0.0036119688453954244,-0.012788641123809825,0.17457497927471627
La humillación,Philip Roth,1.5580871205243187e-15,,Spanish,6.260288420793835e-17,-0.19385632017333485,4.0,-0.11961924117722136,-0.11311073311478594,-0.12708801542839973,-0.19681643602172674
"The Long Way to a Small, Angry Planet",Becky Chambers,0.6825803127694063,Hodder & Stoughton,English,6.260288420793835e-17,-0.19385632017333485,4.1,2.963819626448621,0.535730168957987,0.4444088560945499,2.477201754112663
Adventures in the skin trade,Dylan Thomas,-0.18902483576428264,Putnam,English,-0.9730672671528795,-0.19385632017333485,0.0,-0.22696263082477028,-0.123409795052449,-0.12708801542839973,-0.23395557755137106
WATER'S LOVELY.,Ruth Rendell,1.5580871205243187e-15,HUTCHINSON,Undetermined,6.260288420793835e-17,-0.19385632017333485,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.19681643602172674
Frontière des ténèbres,Eric Ambler,0.26130449097812336,Seuil,French,0.10486081941714774,-0.19385632017333485,0.0,-0.22696263082477028,-0.1199767744065613,-0.12708801542839973,-0.23395557755137106
A bird in the house.,Margaret Laurence,0.14509047117363147,Seal Books,English,-0.6174621251916333,-0.19385632017333485,0.0,-0.22696263082477028,-0.11311073311478594,-0.12708801542839973,-0.23395557755137106
Nightwork,Irwin Shaw,0.10151021374694702,Delacorte Press,English,0.2993323814272042,-0.19385632017333485,3.0,-0.18670885970693943,-0.11311073311478594,-0.12708801542839973,-0.23395557755137106
The kill =,Émile Zola,0.580893045440476,Oxford University Press,English,-0.08405441224976425,-0.19385632017333485,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
Without mercy,Lisa Jackson,0.609946550391599,Kensington Pub. Corp.,English,3.1775114991760396,-0.19385632017333485,5.0,-0.1598730122950522,-0.06848146471824601,-0.12708801542839973,-0.011120728373505239
The Haunted Mask II,R. L. Stine,0.3920452632581767,Scholastic,English,-0.9230602940645792,-0.19385632017333485,2.75,-0.07936547005939051,-0.020419175675818385,0.10151073318078009,0.06315755468578337
Gideon's river,John Creasey,-0.0001770535819833604,Harper & Row,English,-0.5841241431327665,-0.19385632017333485,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
Lockruf des Glücks,Sandra Brown,0.580893045440476,Weltbild,German,-0.11739239430863106,-0.19385632017333485,4.67,-0.038977519704500245,-0.06504844407235832,-0.06993832827610479,0.06315755468578337
Mr. Paradise,Elmore Leonard,0.5227860355382301,Penguin Viking,English,-0.011822117788886128,-0.19385632017333485,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
Quiero una hermana,Tony Ross,0.4501522731604226,Ediciones SM,Spanish,-1.4453553463201594,-0.19385632017333485,5.0,-0.1598730122950522,-0.09251260923945982,-0.12708801542839973,-0.12253815296243814
Realization Technology (Realization),David Drew,0.4065720157337382,Heinemann Educational Books - Primary Division,,-1.523143971124182,-0.19385632017333485,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
Tracks,Louise Erdrich,0.2903579959292463,Henry Holt,English,-0.3563145990638433,-0.19385632017333485,0.0,-0.22696263082477028,0.06883936111726148,-0.012788641123809825,-0.27109471908101535
Decision at Delphi,Helen MacInnes,-0.11639107338647522,Fawcett,English,0.8771907371142291,-0.19385632017333485,0.0,-0.22696263082477028,-0.09594562988534751,-0.012788641123809825,-0.19681643602172674
Swamp Angel,Ethel Wilson,-0.20355158823984412,Macmillan,English,-0.41743423283843245,-0.19385632017333485,0.0,-0.22696263082477028,-0.10624469182301056,-0.12708801542839973,-0.23395557755137106
Metamorphosis and Other Stories,Franz Kafka,0.7116338177205294,CreateSpace Independent Publishing Platform,English,6.260288420793835e-17,-0.19385632017333485,3.0,-0.18670885970693943,-0.123409795052449,-0.12708801542839973,-0.23395557755137106
Texas! Lucky,Sandra Brown,0.34846500583149226,Thorndike Press,English,0.4104589882900936,-0.19385632017333485,4.0,-0.0659475463534469,-0.0719144853641337,-0.012788641123809825,0.13743583774507198
Morgan and me,Stephen Cosgrove,0.10151021374694702,Price/Stern/Sloan,English,-1.4342426856338706,-0.19385632017333485,4.0,-0.11961924117722136,-0.05131636148880757,-0.06993832827610479,-0.04825986990314954
The lawless,John Jakes,0.14509047117363147,N. Doubleday,English,1.5661756996641434,-0.19385632017333485,0.0,-0.22696263082477028,-0.11311073311478594,-0.12708801542839973,-0.23395557755137106
A Knight of the Word,Terry Brooks,0.551839540489353,"Little, Brown Book Group",,0.7882894516239176,-0.19385632017333485,4.0,-0.0659475463534469,-0.1199767744065613,-0.12708801542839973,-0.08539901143279384
The river at Green Knowe.,Lucy M. Boston,-0.1309178258620367,"Harcourt, Brace",English,-0.7619267141133896,-0.19385632017333485,5.0,-0.1598730122950522,-0.11311073311478594,-0.12708801542839973,-0.19681643602172674
The little engine that could,Watty Piper,0.1160369662225085,Platt & Munk,English,-1.3953483732318592,-0.19385632017333485,4.0,-0.012275851529672453,0.00017894819950773705,-0.06993832827610479,0.21171412080436058
Lieutenant Hornblower,C. S. Forester,0.17414397612475443,Back Bay Books,English,0.12708614078972563,-0.19385632017333485,4.5,-0.10620131747127774,-0.06848146471824601,-0.12708801542839973,-0.04825986990314954
The Day of Ahmed's Secret,Florence Parry Heide,0.33393825335593075,Scholastic,English,6.260288420793835e-17,-0.19385632017333485,0.0,-0.22696263082477028,-0.07534750601002138,-0.12708801542839973,-0.19681643602172674
The Sea of Adventure,Enid Blyton,-0.29071210309321305,London,English,0.1659804531917369,-0.19385632017333485,5.0,-0.09278339376533414,-0.054749382134695254,-0.012788641123809825,-0.19681643602172674
Gossip Girl,Cecily von Ziegesar,0.4937325305871071,"Little, Brown",English,-0.506335518328744,-0.19385632017333485,4.5,-0.10620131747127774,0.07227238176314917,0.04436104602848513,0.10029669621542767
A dreamer's tales,Lord Dunsany,-0.8427286971645495,J.W. Luce & Company,,6.260288420793835e-17,-0.19385632017333485,0.0,-0.22696263082477028,-0.11654375376067362,-0.12708801542839973,-0.27109471908101535
Baron Trigault's vengeance,Émile Gaboriau,-0.799148439737865,C. Scribner's sons,English,0.6382685323590169,-0.19385632017333485,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
Everville,Clive Barker,0.3775185107826152,HarperCollins,English,2.260716992557202,-0.19385632017333485,4.5,-0.10620131747127774,-0.05818240278058295,-0.06993832827610479,-0.08539901143279384
Questionable shapes.,William Dean Howells,-0.9444159644934798,Harper,,6.260288420793835e-17,-0.19385632017333485,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
The  listening walls.,Margaret Millar,-0.1309178258620367,Random House,English,-0.30075129563239855,-0.19385632017333485,0.0,-0.22696263082477028,-0.11311073311478594,-0.12708801542839973,-0.19681643602172674
The Old Steam Train (Farmyard Tales Readers),Heather Amery,0.4501522731604226,Usborne Books,English,-1.5287003014673264,-0.19385632017333485,0.0,-0.22696263082477028,-0.123409795052449,-0.12708801542839973,-0.27109471908101535
The mark on the door,Franklin W. Dixon,-0.4940866377510738,Grosset & Dunlap,English,-0.3952089114658546,-0.19385632017333485,3.0,-0.18670885970693943,-0.0993786505312352,-0.012788641123809825,-0.12253815296243814
Death of an Englishman,Magdalen Nabb,0.2031974810758774,C. Scribner's Sons,English,-0.6563564375936447,-0.19385632017333485,0.0,-0.22696263082477028,-0.11654375376067362,-0.06993832827610479,-0.27109471908101535
The Other Boleyn Girl,Philippa Gregory,0.4937325305871071,HarperCollinsPublishers,,0.9660920226045406,-0.19385632017333485,4.0,0.09506753811787645,0.03450915465838461,0.10151073318078009,0.21171412080436058
Innocent blood,P. D. James,0.17414397612475443,Scribner,English,0.11597348010343668,-0.19385632017333485,3.5,-0.13303716488316497,-0.08907958859357212,-0.12708801542839973,-0.12253815296243814
Gorilla,Anthony Browne,0.21772423355143888,Knopf,English,-1.4453553463201594,-0.19385632017333485,4.75,0.027977919588158387,-0.06848146471824601,-0.12708801542839973,0.026018413156139064
The river,Gary Paulsen,0.33393825335593075,A Yearling Book,English,-0.8786096513194235,-0.19385632017333485,4.2,0.054813767000045616,0.21302622824454434,0.33010948178995997,0.43454896998222636
The Disorderly Knights,Dorothy Dunnett,-0.029230558533106327,Putnam,English,1.182788905987175,-0.19385632017333485,0.0,-0.22696263082477028,-0.11654375376067362,-0.12708801542839973,-0.27109471908101535
Horse under water,Len Deighton,-0.0001770535819833604,Putnam,English,-0.19518101911265365,-0.19385632017333485,5.0,-0.1598730122950522,-0.10281167117712288,-0.12708801542839973,-0.19681643602172674
Count Hannibal,Stanley John Weyman,-0.9734694694446028,"Smith, Elder",English,0.43268430966267146,-0.19385632017333485,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
The bride of Fu Manchu,Sax Rohmer,0.6535268078182834,Titan Books,English,-0.04516009984775295,-0.19385632017333485,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
"The eye of the heron, and other stories",Ursula K. Le Guin,0.17414397612475443,Panther,English,-0.21740634048523153,-0.19385632017333485,0.0,-0.22696263082477028,-0.11311073311478594,-0.12708801542839973,-0.15967729449208246
Many moons,James Thurber,-0.36334586547102043,"Harcourt, Brace and company",English,-1.3508977304867034,-0.19385632017333485,4.0,0.041395843294102,-0.0169861550299307,0.04436104602848513,-0.011120728373505239
Sundiver,David Brin,0.17414397612475443,Bantam,English,0.2771070600546263,-0.19385632017333485,0.0,-0.22696263082477028,-0.06848146471824601,-0.06993832827610479,-0.12253815296243814
Perdido?,Oliver Jeffers,0.5954197979160375,Patasdepeixe,Galician,-1.4564680070064484,-0.19385632017333485,5.0,-0.09278339376533414,0.0036119688453954244,-0.06993832827610479,0.13743583774507198
"Panda Bear, Panda Bear, what do you see?",Bill Martin Jr.,0.5082592830626685,H. Holt,English,6.260288420793835e-17,-0.19385632017333485,3.75,-0.025693775235616067,-0.0169861550299307,-0.06993832827610479,0.06315755468578337
The Tin princess,Philip Pullman,0.42109876820929965,Knopf,English,-0.0007094571025971889,-0.19385632017333485,4.0,-0.17329093600099582,-0.07878052665590907,-0.12708801542839973,-0.23395557755137106
This was a man,Jeffrey Archer,0.6971070652449679,Thorndike Press,English,2.1829283677531794,-0.19385632017333485,4.33,-0.052663801884562725,-0.07878052665590907,-0.12708801542839973,-0.12253815296243814
A heartbreaking work of staggering genius,Dave Eggers,0.4646790256359841,Wheeler Pub.,English,1.4050421197129537,-0.18259883752498235,3.88,1.0745759686517602,0.04480821659604767,-0.012788641123809825,0.8430795268083137
The  case of the late pig.,Margery Allingham,-0.05828406348422929,Avon Books,English,-0.789708365829112,-0.19385632017333485,0.0,-0.22696263082477028,-0.10624469182301056,-0.12708801542839973,-0.23395557755137106
На закате,Sandra Brown,0.639000055342722,"""ĖKSMO""",Russian,0.6882755054473171,-0.19385632017333485,4.5,-0.10620131747127774,-0.04101729955114451,-0.06993832827610479,0.06315755468578337
Murder Without Icing,Emma Lathen,0.07245670879582405,Pocket,English,6.260288420793835e-17,-0.19385632017333485,3.0,-0.18670885970693943,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
I will fear no evil,Robert A. Heinlein,0.23225098602700037,New English Library,English,0.6882755054473171,-0.19385632017333485,3.5,0.054813767000045616,-0.07534750601002138,-0.06993832827610479,0.21171412080436058
The girl from Montana,Lori wick,-0.6684076674578117,J.B. Lippincott company,English,-0.3896525811227101,-0.19385632017333485,3.25,-0.05252962264750329,-0.11654375376067362,-0.12708801542839973,-0.08539901143279384
Heiress,Janet Dailey,0.2758312434536848,"Little, Brown",English,1.0383243170654186,-0.19385632017333485,4.5,-0.10620131747127774,-0.006687093092267637,0.15866042033307504,0.17457497927471627
The Surprising Adventures of Baron Munchausen,Rudolf Erich Raspe,0.639000055342722,Everyman's Library,,-0.45632854524044375,-0.19385632017333485,0.0,-0.22696263082477028,-0.123409795052449,-0.12708801542839973,-0.27109471908101535
The Original Illustrated Sherlock Holmes,Arthur Conan Doyle,0.02887645136913961,Castle,English,1.9217808416253894,-0.18259883752498235,0.0,-0.22696263082477028,-0.06504844407235832,-0.06993832827610479,-0.27109471908101535
Dynasty of death.,Taylor Caldwell,-0.319765608044336,Sun Dial Press,English,2.8163500268716493,-0.19385632017333485,0.0,-0.22696263082477028,-0.10624469182301056,-0.12708801542839973,-0.27109471908101535
The price of things,Elinor Glyn,-0.711987924884496,Macaulay,,6.260288420793835e-17,-0.19385632017333485,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
The reason why,Elinor Glyn,-0.8282019446889879,D. Appleton and company,English,0.48269128275097173,-0.19385632017333485,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
Chivalry,James Branch Cabell,-0.8572554496401109,Harper & Brothers,English,-0.3729835900932767,-0.19385632017333485,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
Siste glæde,Knut Hamsun,0.5373127880137916,Project Gutenberg,English,6.260288420793835e-17,-0.19385632017333485,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
Pomona's travels,Frank R. Stockton,-1.075156736773533,C. Scribner's sons,,6.260288420793835e-17,-0.19385632017333485,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
The outdoor girls at the Hostess House,Laura Lee Hope,-0.711987924884496,Grosset & Dunlap,,6.260288420793835e-17,-0.19385632017333485,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
"The Outdoor Girls at Wild Rose Lodge; or, The Hermit of Moonlight Falls (Dodo Press)",Laura Lee Hope,0.5663662929649145,Dodo Press,English,-0.8341590085742677,-0.19385632017333485,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
The necromancers.,Robert Hugh Benson,-0.8572554496401109,Hutchinson,,6.260288420793835e-17,-0.19385632017333485,0.0,-0.22696263082477028,-0.0993786505312352,-0.12708801542839973,-0.27109471908101535
Knight of the Nineteenth Century,E. P. Roe,0.7261605701960908,Outlook Verlagsgesellschaft mbH,English,6.260288420793835e-17,-0.19385632017333485,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
Harry Potter,Insight Editions,0.7552140751472138,Insight Editions,English,-0.5452298307307553,-0.19385632017333485,0.0,-0.22696263082477028,-0.10281167117712288,-0.12708801542839973,-0.27109471908101535
The Water Of The Wondrous Isles,William Morris,0.5227860355382301,Wildside Press,English,0.23265641730947056,-0.19385632017333485,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
Peter Pan,J. M. Barrie,0.7261605701960908,Independently Published,English,-0.6785817589662225,-0.19385632017333485,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
Harry Potter,Insight Editions,0.7552140751472138,Insight Editions,English,-1.2564401146532473,-0.19385632017333485,0.0,-0.22696263082477028,-0.07534750601002138,-0.12708801542839973,-0.27109471908101535
La petite poule d'eau,"Roy, Gabrielle",0.3629917583070537,Boréal,French,-0.12294872465177553,-0.19385632017333485,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
Pather panchali,Bibhutibhushan Bandopadhyay,0.4501522731604226,HarperCollins Publishers India,English,0.3882336669175157,-0.19385632017333485,5.0,-0.1598730122950522,-0.0719144853641337,-0.06993832827610479,-0.19681643602172674
Living Blessed,Rizzan Torio,0.7842675800983367,"Torio, Rizzan",English,6.260288420793835e-17,-0.19385632017333485,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
Man on the Box,Harold MacGrath,0.7552140751472138,Independently Published,English,6.260288420793835e-17,-0.19385632017333485,0.0,-0.22696263082477028,-0.1268428156983367,-0.12708801542839973,-0.27109471908101535
